playerID,yearID,teamID,lgID
burgesm01,1960,PIT,NL
cepedor01,1960,SFN,NL
cepedor01,1960,SFN,NL
clemero01,1960,PIT,NL
clemero01,1960,PIT,NL
facero01,1960,PIT,NL
facero01,1960,PIT,NL
frienbo01,1960,PIT,NL
groatdi01,1960,PIT,NL
groatdi01,1960,PIT,NL
henrybi01,1960,CIN,NL
henrybi01,1960,CIN,NL
jacksla01,1960,SLN,NL
jacksla01,1960,SLN,NL
larkeno01,1960,LAN,NL
larkeno01,1960,LAN,NL
lawve01,1960,PIT,NL
mccormi03,1960,SFN,NL
mccormi03,1960,SFN,NL
mcdanli01,1960,SLN,NL
mcdanli01,1960,SLN,NL
musiast01,1960,SLN,NL
musiast01,1960,SLN,NL
nealch01,1960,LAN,NL
nealch01,1960,LAN,NL
pinsova01,1960,CIN,NL
pinsova01,1960,CIN,NL
podrejo01,1960,LAN,NL
podrejo01,1960,LAN,NL
tayloto02,1960,PHI,NL
tayloto02,1960,PHI,NL
whitebi03,1960,SLN,NL
whitebi03,1960,SLN,NL
willist02,1960,LAN,NL
willist02,1960,LAN,NL
bunniji01,1961,DET,AL
fordwh01,1961,NYA,AL
romanjo01,1961,CLE,AL
romanjo01,1961,CLE,AL
cashno01,1961,DET,AL
cashno01,1961,DET,AL
templjo01,1961,CLE,AL
templjo01,1961,CLE,AL
robinbr01,1961,BAL,AL
robinbr01,1961,BAL,AL
aparilu01,1961,CHA,AL
kubekto01,1961,NYA,AL
colavro01,1961,DET,AL
colavro01,1961,DET,AL
mantlmi01,1961,NYA,AL
mantlmi01,1961,NYA,AL
kalinal01,1961,DET,AL
marisro01,1961,NYA,AL
arroylu01,1961,NYA,AL
berrayo01,1961,NYA,AL
berrayo01,1961,NYA,AL
brandja01,1961,BAL,AL
brandja01,1961,BAL,AL
bunniji01,1961,DET,AL
donovdi01,1961,WS2,AL
donovdi01,1961,WS2,AL
durenry01,1961,LAA,AL
fordwh01,1961,NYA,AL
fornimi01,1961,BOS,AL
foxne01,1961,CHA,AL
foxne01,1961,CHA,AL
francti01,1961,CLE,AL
gentiji01,1961,BAL,AL
gentiji01,1961,BAL,AL
howarel01,1961,NYA,AL
howarel01,1961,NYA,AL
howsedi01,1961,KC1,AL
howsedi01,1961,KC1,AL
kalinal01,1961,DET,AL
killeha01,1961,MIN,AL
killeha01,1961,MIN,AL
kubekto01,1961,NYA,AL
laryfr01,1961,DET,AL
latmaba01,1961,CLE,AL
marisro01,1961,NYA,AL
mcbrike01,1961,LAA,AL
pascuca02,1961,MIN,AL
perryji01,1961,CLE,AL
piercbi02,1961,CHA,AL
schwado01,1961,BOS,AL
sievero01,1961,CHA,AL
skowrbi01,1961,NYA,AL
wilheho01,1961,BAL,AL
wilheho01,1961,BAL,AL
purkebo01,1961,CIN,NL
spahnwa01,1961,MLN,NL
burgesm01,1961,PIT,NL
burgesm01,1961,PIT,NL
whitebi03,1961,SLN,NL
whitebi03,1961,SLN,NL
bollifr01,1961,MLN,NL
bollifr01,1961,MLN,NL
matheed01,1961,MLN,NL
matheed01,1961,MLN,NL
willsma01,1961,LAN,NL
willsma01,1961,LAN,NL
cepedor01,1961,SFN,NL
cepedor01,1961,SFN,NL
mayswi01,1961,SFN,NL
mayswi01,1961,SFN,NL
clemero01,1961,PIT,NL
clemero01,1961,PIT,NL
aaronha01,1961,MLN,NL
aaronha01,1961,MLN,NL
altmage01,1961,CHN,NL
altmage01,1961,CHN,NL
baileed01,1961,SFN,NL
bankser01,1961,CHN,NL
boyerke01,1961,SLN,NL
boyerke01,1961,SLN,NL
drysddo01,1961,LAN,NL
facero01,1961,PIT,NL
facero01,1961,PIT,NL
jayjo01,1961,CIN,NL
jayjo01,1961,CIN,NL
kaskoed01,1961,CIN,NL
kaskoed01,1961,CIN,NL
koufasa01,1961,LAN,NL
koufasa01,1961,LAN,NL
mahafar01,1961,PHI,NL
mahafar01,1961,PHI,NL
mccormi03,1961,SFN,NL
mccormi03,1961,SFN,NL
millest01,1961,SFN,NL
millest01,1961,SFN,NL
musiast01,1961,SLN,NL
musiast01,1961,SLN,NL
purkebo01,1961,CIN,NL
robinfr02,1961,CIN,NL
robinfr02,1961,CIN,NL
rosebjo01,1961,LAN,NL
rosebjo01,1961,LAN,NL
spahnwa01,1961,MLN,NL
stuardi01,1961,PIT,NL
stuardi01,1961,PIT,NL
zimmedo01,1961,CHN,NL
zimmedo01,1961,CHN,NL
bunniji01,1962,DET,AL
stenhda01,1962,WS2,AL
batteea01,1962,MIN,AL
batteea01,1962,MIN,AL
batteea01,1962,MIN,AL
batteea01,1962,MIN,AL
gentiji01,1962,BAL,AL
gentiji01,1962,BAL,AL
gentiji01,1962,BAL,AL
gentiji01,1962,BAL,AL
moranbi02,1962,LAA,AL
moranbi02,1962,LAA,AL
moranbi02,1962,LAA,AL
moranbi02,1962,LAA,AL
rolliri01,1962,MIN,AL
rolliri01,1962,MIN,AL
rolliri01,1962,MIN,AL
rolliri01,1962,MIN,AL
aparilu01,1962,CHA,AL
aparilu01,1962,CHA,AL
aparilu01,1962,CHA,AL
aparilu01,1962,CHA,AL
wagnele01,1962,LAA,AL
wagnele01,1962,LAA,AL
wagnele01,1962,LAA,AL
wagnele01,1962,LAA,AL
marisro01,1962,NYA,AL
marisro01,1962,NYA,AL
marisro01,1962,NYA,AL
marisro01,1962,NYA,AL
colavro01,1962,DET,AL
colavro01,1962,DET,AL
mantlmi01,1962,NYA,AL
aguirha01,1962,DET,AL
berrayo01,1962,NYA,AL
donovdi01,1962,CLE,AL
herbera01,1962,CHA,AL
howarel01,1962,NYA,AL
kaatji01,1962,MIN,AL
kalinal01,1962,DET,AL
landiji01,1962,CHA,AL
mcbrike01,1962,LAA,AL
monbobi01,1962,BOS,AL
pappami01,1962,BAL,AL
pappami01,1962,BAL,AL
pascuca02,1962,MIN,AL
richabo01,1962,NYA,AL
richabo01,1962,NYA,AL
robinbr01,1962,BAL,AL
robinbr01,1962,BAL,AL
romanjo01,1962,CLE,AL
runnepe01,1962,BOS,AL
siebeno01,1962,KC1,AL
terryra01,1962,NYA,AL
thomale03,1962,LAA,AL
thomale03,1962,LAA,AL
treshto01,1962,NYA,AL
wilheho01,1962,BAL,AL
drysddo01,1962,LAN,NL
podrejo01,1962,LAN,NL
crandde01,1962,MLN,NL
crandde01,1962,MLN,NL
crandde01,1962,MLN,NL
crandde01,1962,MLN,NL
cepedor01,1962,SFN,NL
cepedor01,1962,SFN,NL
cepedor01,1962,SFN,NL
cepedor01,1962,SFN,NL
mazerbi01,1962,PIT,NL
mazerbi01,1962,PIT,NL
mazerbi01,1962,PIT,NL
mazerbi01,1962,PIT,NL
boyerke01,1962,SLN,NL
boyerke01,1962,SLN,NL
boyerke01,1962,SLN,NL
boyerke01,1962,SLN,NL
groatdi01,1962,PIT,NL
groatdi01,1962,PIT,NL
groatdi01,1962,PIT,NL
groatdi01,1962,PIT,NL
davisto02,1962,LAN,NL
davisto02,1962,LAN,NL
davisto02,1962,LAN,NL
davisto02,1962,LAN,NL
mayswi01,1962,SFN,NL
mayswi01,1962,SFN,NL
mayswi01,1962,SFN,NL
mayswi01,1962,SFN,NL
clemero01,1962,PIT,NL
clemero01,1962,PIT,NL
clemero01,1962,PIT,NL
clemero01,1962,PIT,NL
aaronha01,1962,MLN,NL
aloufe01,1962,SFN,NL
altmage01,1962,CHN,NL
ashburi01,1962,NYN,NL
bankser01,1962,CHN,NL
bankser01,1962,CHN,NL
bollifr01,1962,MLN,NL
bollifr01,1962,MLN,NL
callijo01,1962,PHI,NL
callijo01,1962,PHI,NL
davenji01,1962,SFN,NL
farretu01,1962,HOU,NL
gibsobo01,1962,SLN,NL
koufasa01,1962,LAN,NL
mahafar01,1962,PHI,NL
maricju01,1962,SFN,NL
maricju01,1962,SFN,NL
matheed01,1962,MLN,NL
musiast01,1962,SLN,NL
musiast01,1962,SLN,NL
purkebo01,1962,CIN,NL
robinfr02,1962,CIN,NL
rosebjo01,1962,LAN,NL
shawbo01,1962,MLN,NL
spahnwa01,1962,MLN,NL
willibi01,1962,CHN,NL
willsma01,1962,LAN,NL
willsma01,1962,LAN,NL
mcbrike01,1963,LAA,AL
batteea01,1963,MIN,AL
pepitjo01,1963,NYA,AL
foxne01,1963,CHA,AL
malzofr01,1963,BOS,AL
versazo01,1963,MIN,AL
wagnele01,1963,LAA,AL
pearsal02,1963,LAA,AL
kalinal01,1963,DET,AL
allisbo01,1963,MIN,AL
aparilu01,1963,BAL,AL
barbest01,1963,BAL,AL
boutoji01,1963,NYA,AL
bunniji01,1963,DET,AL
grantmu01,1963,CLE,AL
howarel01,1963,NYA,AL
killeha01,1963,MIN,AL
leppedo02,1963,WS2,AL
mantlmi01,1963,NYA,AL
monbobi01,1963,BOS,AL
pizarju01,1963,CHA,AL
radatdi01,1963,BOS,AL
richabo01,1963,NYA,AL
robinbr01,1963,BAL,AL
siebeno01,1963,KC1,AL
treshto01,1963,NYA,AL
yastrca01,1963,BOS,AL
otoolji01,1963,CIN,NL
baileed01,1963,SFN,NL
whitebi03,1963,SLN,NL
javieju01,1963,SLN,NL
boyerke01,1963,SLN,NL
groatdi01,1963,SLN,NL
davisto02,1963,LAN,NL
mayswi01,1963,SFN,NL
aaronha01,1963,MLN,NL
cepedor01,1963,SFN,NL
clemero01,1963,PIT,NL
culpra01,1963,PHI,NL
drysddo01,1963,LAN,NL
edwarjo01,1963,CIN,NL
jacksla01,1963,CHN,NL
koufasa01,1963,LAN,NL
maricju01,1963,SFN,NL
mazerbi01,1963,PIT,NL
mccovwi01,1963,SFN,NL
musiast01,1963,SLN,NL
santoro01,1963,CHN,NL
snidedu01,1963,NYN,NL
spahnwa01,1963,MLN,NL
torrejo01,1963,MLN,NL
willsma01,1963,LAN,NL
woodeha01,1963,HOU,NL
chancde01,1964,LAA,AL
howarel01,1964,NYA,AL
allisbo01,1964,MIN,AL
richabo01,1964,NYA,AL
robinbr01,1964,BAL,AL
fregoji01,1964,LAA,AL
killeha01,1964,MIN,AL
mantlmi01,1964,NYA,AL
olivato01,1964,MIN,AL
aparilu01,1964,BAL,AL
bressed01,1964,BOS,AL
colavro01,1964,KC1,AL
fordwh01,1964,NYA,AL
freehbi01,1964,DET,AL
hallji02,1964,MIN,AL
hintoch01,1964,WS2,AL
kalinal01,1964,DET,AL
kralija01,1964,CLE,AL
lumpeje01,1964,DET,AL
malzofr01,1964,BOS,AL
pascuca02,1964,MIN,AL
pepitjo01,1964,NYA,AL
peterga01,1964,CHA,AL
pizarju01,1964,CHA,AL
radatdi01,1964,BOS,AL
siebeno01,1964,BAL,AL
wyattjo02,1964,KC1,AL
drysddo01,1964,LAN,NL
torrejo01,1964,MLN,NL
cepedor01,1964,SFN,NL
huntro01,1964,NYN,NL
boyerke01,1964,SLN,NL
groatdi01,1964,SLN,NL
willibi01,1964,CHN,NL
mayswi01,1964,SFN,NL
clemero01,1964,PIT,NL
aaronha01,1964,MLN,NL
bunniji01,1964,PHI,NL
burgesm01,1964,PIT,NL
callijo01,1964,PHI,NL
cardele01,1964,CIN,NL
edwarjo01,1964,CIN,NL
ellswdi01,1964,CHN,NL
farretu01,1964,HOU,NL
floodcu01,1964,SLN,NL
koufasa01,1964,LAN,NL
maricju01,1964,SFN,NL
mazerbi01,1964,PIT,NL
santoro01,1964,CHN,NL
shortch02,1964,PHI,NL
stargwi01,1964,PIT,NL
whitebi03,1964,SLN,NL
pappami01,1965,BAL,AL
batteea01,1965,MIN,AL
killeha01,1965,MIN,AL
mantife01,1965,BOS,AL
robinbr01,1965,BAL,AL
mcauldi01,1965,DET,AL
hortowi01,1965,DET,AL
davalvi01,1965,CLE,AL
colavro01,1965,CLE,AL
alvisma01,1965,CLE,AL
fisheed02,1965,CHA,AL
freehbi01,1965,DET,AL
grantmu01,1965,MIN,AL
hallji02,1965,MIN,AL
howarel01,1965,NYA,AL
kalinal01,1965,DET,AL
leebo01,1965,CAL,AL
mantlmi01,1965,NYA,AL
mcdowsa01,1965,CLE,AL
odonojo01,1965,KC1,AL
olivato01,1965,MIN,AL
pepitjo01,1965,NYA,AL
richabo01,1965,NYA,AL
richepe01,1965,WS2,AL
skowrbi01,1965,CHA,AL
stottme01,1965,NYA,AL
versazo01,1965,MIN,AL
yastrca01,1965,BOS,AL
maricju01,1965,SFN,NL
torrejo01,1965,MLN,NL
bankser01,1965,CHN,NL
rosepe01,1965,CIN,NL
allendi01,1965,PHI,NL
willsma01,1965,LAN,NL
stargwi01,1965,PIT,NL
mayswi01,1965,SFN,NL
aaronha01,1965,MLN,NL
callijo01,1965,PHI,NL
cardele01,1965,CIN,NL
clemero01,1965,PIT,NL
drysddo01,1965,LAN,NL
edwarjo01,1965,CIN,NL
ellissa01,1965,CIN,NL
farretu01,1965,HOU,NL
gibsobo01,1965,SLN,NL
koufasa01,1965,LAN,NL
kraneed01,1965,NYN,NL
malonji01,1965,CIN,NL
robinfr02,1965,CIN,NL
rojasco01,1965,PHI,NL
santoro01,1965,CHN,NL
vealebo01,1965,PIT,NL
willibi01,1965,CHN,NL
mclaide01,1966,DET,AL
freehbi01,1966,DET,AL
scottge02,1966,BOS,AL
knoopbo01,1966,CAL,AL
robinbr01,1966,BAL,AL
mcauldi01,1966,DET,AL
robinfr02,1966,BAL,AL
kalinal01,1966,DET,AL
olivato01,1966,MIN,AL
ageeto01,1966,CHA,AL
barbest01,1966,BAL,AL
batteea01,1966,MIN,AL
bellga01,1966,CLE,AL
cashno01,1966,DET,AL
colavro01,1966,CLE,AL
etchean01,1966,BAL,AL
fregoji01,1966,CAL,AL
hunteca01,1966,KC1,AL
kaatji01,1966,MIN,AL
killeha01,1966,MIN,AL
mcdowsa01,1966,CLE,AL
richabo01,1966,NYA,AL
richepe01,1966,WS2,AL
siebeso01,1966,CLE,AL
stottme01,1966,NYA,AL
yastrca01,1966,BOS,AL
koufasa01,1966,LAN,NL
torrejo01,1966,ATL,NL
mccovwi01,1966,SFN,NL
lefebji01,1966,LAN,NL
santoro01,1966,CHN,NL
cardele01,1966,CIN,NL
aaronha01,1966,ATL,NL
mayswi01,1966,SFN,NL
clemero01,1966,PIT,NL
allendi01,1966,PHI,NL
aloufe01,1966,ATL,NL
bunniji01,1966,PHI,NL
floodcu01,1966,SLN,NL
gibsobo01,1966,SLN,NL
halleto01,1966,SFN,NL
hartji01,1966,SFN,NL
huntro01,1966,NYN,NL
maricju01,1966,SFN,NL
mccarti01,1966,SLN,NL
mccoobi01,1966,CIN,NL
morgajo02,1966,HOU,NL
perryga01,1966,SFN,NL
raymocl01,1966,HOU,NL
reganph01,1966,LAN,NL
stargwi01,1966,PIT,NL
vealebo01,1966,PIT,NL
willsma01,1966,LAN,NL
chancde01,1967,MIN,AL
freehbi01,1967,DET,AL
killeha01,1967,MIN,AL
carewro01,1967,MIN,AL
robinbr01,1967,BAL,AL
petrori01,1967,BOS,AL
yastrca01,1967,BOS,AL
olivato01,1967,MIN,AL
conigto01,1967,BOS,AL
ageeto01,1967,CHA,AL
alvisma01,1967,CLE,AL
berryke01,1967,CHA,AL
casanpa01,1967,WS2,AL
downial01,1967,NYA,AL
etchean01,1967,BAL,AL
fregoji01,1967,CAL,AL
hargast01,1967,CLE,AL
horlejo01,1967,CHA,AL
hunteca01,1967,KC1,AL
kalinal01,1967,DET,AL
lonboji01,1967,BOS,AL
mantlmi01,1967,NYA,AL
mcauldi01,1967,DET,AL
mcgloji01,1967,CAL,AL
minchdo01,1967,CAL,AL
peterga01,1967,CHA,AL
robinfr02,1967,BAL,AL
maricju01,1967,SFN,NL
torrejo01,1967,ATL,NL
cepedor01,1967,SLN,NL
mazerbi01,1967,PIT,NL
allendi01,1967,PHI,NL
alleyge01,1967,PIT,NL
brocklo01,1967,SLN,NL
aaronha01,1967,ATL,NL
clemero01,1967,PIT,NL
bankser01,1967,CHN,NL
cuellmi01,1967,HOU,NL
drysddo01,1967,LAN,NL
gibsobo01,1967,SLN,NL
halleto01,1967,SFN,NL
helmsto01,1967,CIN,NL
jenkife01,1967,CHN,NL
lemasde01,1967,ATL,NL
mayswi01,1967,SFN,NL
mccarti01,1967,SLN,NL
osteecl01,1967,LAN,NL
perezto01,1967,CIN,NL
rosepe01,1967,CIN,NL
seaveto01,1967,NYN,NL
shortch02,1967,PHI,NL
staubru01,1967,HOU,NL
wynnji01,1967,HOU,NL
tiantlu01,1968,CLE,AL
freehbi01,1968,DET,AL
killeha01,1968,MIN,AL
carewro01,1968,MIN,AL
robinbr01,1968,BAL,AL
fregoji01,1968,CAL,AL
hortowi01,1968,DET,AL
yastrca01,1968,BOS,AL
howarfr01,1968,WS2,AL
azcuejo01,1968,CLE,AL
bellga01,1968,BOS,AL
campabe01,1968,OAK,AL
harreke01,1968,BOS,AL
johnsda02,1968,BAL,AL
johnto01,1968,CHA,AL
josepdu01,1968,CHA,AL
mantlmi01,1968,NYA,AL
mcdowsa01,1968,CLE,AL
mclaide01,1968,DET,AL
mondari01,1968,OAK,AL
odombl01,1968,OAK,AL
olivato01,1968,MIN,AL
powelbo01,1968,BAL,AL
santijo02,1968,BOS,AL
stottme01,1968,NYA,AL
wertdo01,1968,DET,AL
drysddo01,1968,LAN,NL
groteje01,1968,NYN,NL
mccovwi01,1968,SFN,NL
helmsto01,1968,CIN,NL
santoro01,1968,CHN,NL
kessido01,1968,CHN,NL
floodcu01,1968,SLN,NL
mayswi01,1968,SFN,NL
aaronha01,1968,ATL,NL
alleyge01,1968,PIT,NL
aloufe01,1968,ATL,NL
alouma01,1968,PIT,NL
benchjo01,1968,CIN,NL
cardele01,1968,CIN,NL
carltst01,1968,SLN,NL
frymawo01,1968,PHI,NL
gibsobo01,1968,SLN,NL
halleto01,1968,LAN,NL
javieju01,1968,SLN,NL
koosmje01,1968,NYN,NL
maricju01,1968,SFN,NL
perezto01,1968,CIN,NL
reedro01,1968,ATL,NL
rosepe01,1968,CIN,NL
seaveto01,1968,NYN,NL
staubru01,1968,HOU,NL
willibi01,1968,CHN,NL
stottme01,1969,NYA,AL
freehbi01,1969,DET,AL
powelbo01,1969,BAL,AL
carewro01,1969,MIN,AL
bandosa01,1969,OAK,AL
petrori01,1969,BOS,AL
howarfr01,1969,WS2,AL
jacksre01,1969,OAK,AL
robinfr02,1969,BAL,AL
andremi01,1969,BOS,AL
blairpa01,1969,BAL,AL
culpra01,1969,BOS,AL
fregoji01,1969,CAL,AL
heganmi01,1969,SE1,AL
johnsda02,1969,BAL,AL
killeha01,1969,MIN,AL
knowlda01,1969,WS2,AL
lolicmi01,1969,DET,AL
mayca01,1969,CHA,AL
mcdowsa01,1969,CLE,AL
mclaide01,1969,DET,AL
mcnalda01,1969,BAL,AL
minchdo01,1969,SE1,AL
odombl01,1969,OAK,AL
olivato01,1969,MIN,AL
robinbr01,1969,BAL,AL
rodriel01,1969,KCA,AL
rosebjo01,1969,MIN,AL
smithre06,1969,BOS,AL
whitero01,1969,NYA,AL
yastrca01,1969,BOS,AL
carltst01,1969,SLN,NL
benchjo01,1969,CIN,NL
mccovwi01,1969,SFN,NL
millafe01,1969,ATL,NL
santoro01,1969,CHN,NL
kessido01,1969,CHN,NL
jonescl01,1969,NYN,NL
alouma01,1969,PIT,NL
aaronha01,1969,ATL,NL
bankser01,1969,CHN,NL
beckegl01,1969,CHN,NL
cannich01,1969,SDN,NL
clemero01,1969,PIT,NL
dierkla01,1969,HOU,NL
gibsobo01,1969,SLN,NL
hundlra01,1969,CHN,NL
jacksgr01,1969,PHI,NL
koosmje01,1969,NYN,NL
maricju01,1969,SFN,NL
mayle01,1969,CIN,NL
mayswi01,1969,SFN,NL
menkede01,1969,HOU,NL
niekrph01,1969,ATL,NL
perezto01,1969,CIN,NL
rosepe01,1969,CIN,NL
seaveto01,1969,NYN,NL
singebi01,1969,LAN,NL
staubru01,1969,MON,NL
palmeji01,1970,BAL,AL
freehbi01,1970,DET,AL
powelbo01,1970,BAL,AL
johnsda02,1970,BAL,AL
killeha01,1970,MIN,AL
aparilu01,1970,CHA,AL
howarfr01,1970,WS2,AL
yastrca01,1970,BOS,AL
robinfr02,1970,BAL,AL
alomasa01,1970,CAL,AL
carewro01,1970,MIN,AL
cuellmi01,1970,BAL,AL
fossera01,1970,CLE,AL
fregoji01,1970,CAL,AL
harpeto01,1970,MIL,AL
hortowi01,1970,DET,AL
hunteca01,1970,OAK,AL
johnsal01,1970,CAL,AL
mcdowsa01,1970,CLE,AL
mcnalda01,1970,BAL,AL
mosesje01,1970,BOS,AL
olivato01,1970,MIN,AL
otisam01,1970,KCA,AL
perryji01,1970,MIN,AL
peterfr01,1970,NYA,AL
robinbr01,1970,BAL,AL
stottme01,1970,NYA,AL
whitero01,1970,NYA,AL
wrighcl01,1970,CAL,AL
seaveto01,1970,NYN,NL
benchjo01,1970,CIN,NL
allendi01,1970,SLN,NL
beckegl01,1970,CHN,NL
perezto01,1970,CIN,NL
kessido01,1970,CHN,NL
cartyri01,1970,ATL,NL
mayswi01,1970,SFN,NL
aaronha01,1970,ATL,NL
clemero01,1970,PIT,NL
dietzdi01,1970,SFN,NL
gastoci01,1970,SDN,NL
gibsobo01,1970,SLN,NL
grababi01,1970,LAN,NL
harrebu01,1970,NYN,NL
hickmji02,1970,CHN,NL
hoernjo01,1970,PHI,NL
mccovwi01,1970,SFN,NL
menkede01,1970,HOU,NL
merriji01,1970,CIN,NL
millafe01,1970,ATL,NL
morgajo02,1970,HOU,NL
osteecl01,1970,LAN,NL
perryga01,1970,SFN,NL
rosepe01,1970,CIN,NL
simpswa01,1970,CIN,NL
staubru01,1970,MON,NL
torrejo01,1970,SLN,NL
wilheho01,1970,ATL,NL
bluevi01,1971,OAK,AL
freehbi01,1971,DET,AL
cashno01,1971,DET,AL
carewro01,1971,MIN,AL
robinbr01,1971,BAL,AL
aparilu01,1971,BOS,AL
yastrca01,1971,BOS,AL
murcebo01,1971,NYA,AL
robinfr02,1971,BAL,AL
bufordo01,1971,BAL,AL
cardele01,1971,MIN,AL
cuellmi01,1971,BAL,AL
duncada01,1971,OAK,AL
fossera01,1971,CLE,AL
howarfr01,1971,WS2,AL
jacksre01,1971,OAK,AL
kalinal01,1971,DET,AL
killeha01,1971,MIN,AL
lolicmi01,1971,DET,AL
mcdowsa01,1971,CLE,AL
meltobi01,1971,CHA,AL
messean01,1971,CAL,AL
munsoth01,1971,NYA,AL
olivato01,1971,MIN,AL
otisam01,1971,KCA,AL
palmeji01,1971,BAL,AL
pattima01,1971,MIL,AL
perryji01,1971,MIN,AL
powelbo01,1971,BAL,AL
rojasco01,1971,KCA,AL
siebeso01,1971,BOS,AL
woodwi01,1971,CHA,AL
ellisdo01,1971,PIT,NL
benchjo01,1971,CIN,NL
mccovwi01,1971,SFN,NL
beckegl01,1971,CHN,NL
torrejo01,1971,SLN,NL
harrebu01,1971,NYN,NL
stargwi01,1971,PIT,NL
mayswi01,1971,SFN,NL
aaronha01,1971,ATL,NL
bondsbo01,1971,SFN,NL
brocklo01,1971,SLN,NL
carltst01,1971,SLN,NL
carrocl02,1971,CIN,NL
clemero01,1971,PIT,NL
colbena01,1971,SDN,NL
daviswi02,1971,LAN,NL
dierkla01,1971,HOU,NL
jenkife01,1971,CHN,NL
kessido01,1971,CHN,NL
maricju01,1971,SFN,NL
mayle01,1971,CIN,NL
millafe01,1971,ATL,NL
rosepe01,1971,CIN,NL
sanguma01,1971,PIT,NL
santoro01,1971,CHN,NL
seaveto01,1971,NYN,NL
staubru01,1971,MON,NL
wilsodo01,1971,HOU,NL
wiseri01,1971,PHI,NL
palmeji01,1972,BAL,AL
freehbi01,1972,DET,AL
allendi01,1972,CHA,AL
carewro01,1972,MIN,AL
robinbr01,1972,BAL,AL
grichbo01,1972,BAL,AL
yastrca01,1972,BOS,AL
murcebo01,1972,NYA,AL
jacksre01,1972,OAK,AL
aparilu01,1972,BOS,AL
bandosa01,1972,OAK,AL
campabe01,1972,OAK,AL
cashno01,1972,DET,AL
colemjo05,1972,DET,AL
dobsopa01,1972,BAL,AL
fiskca01,1972,BOS,AL
harrato01,1972,TEX,AL
holtzke01,1972,OAK,AL
hunteca01,1972,OAK,AL
lolicmi01,1972,DET,AL
mayca01,1972,CHA,AL
mcnalda01,1972,BAL,AL
otisam01,1972,KCA,AL
patekfr01,1972,KCA,AL
perryga01,1972,CLE,AL
pinielo01,1972,KCA,AL
rodriel01,1972,MIL,AL
rojasco01,1972,KCA,AL
rudijo01,1972,OAK,AL
ryanno01,1972,CAL,AL
scheiri01,1972,KCA,AL
smithre06,1972,BOS,AL
woodwi01,1972,CHA,AL
gibsobo01,1972,SLN,NL
benchjo01,1972,CIN,NL
mayle01,1972,HOU,NL
morgajo02,1972,CIN,NL
torrejo01,1972,SLN,NL
kessido01,1972,CHN,NL
stargwi01,1972,PIT,NL
mayswi01,1972,NYN,NL
aaronha01,1972,ATL,NL
beckegl01,1972,CHN,NL
blassst01,1972,PIT,NL
brocklo01,1972,SLN,NL
carltst01,1972,PHI,NL
carrocl02,1972,CIN,NL
cedence01,1972,HOU,NL
clemero01,1972,PIT,NL
colbena01,1972,SDN,NL
jenkife01,1972,CHN,NL
mcgratu01,1972,NYN,NL
nolanga01,1972,CIN,NL
oliveal01,1972,PIT,NL
sanguma01,1972,PIT,NL
santoro01,1972,CHN,NL
seaveto01,1972,NYN,NL
simmote01,1972,SLN,NL
speiech01,1972,SFN,NL
stonebi01,1972,MON,NL
suttodo01,1972,LAN,NL
willibi01,1972,CHN,NL
hunteca01,1973,OAK,AL
fiskca01,1973,BOS,AL
maybejo01,1973,KCA,AL
carewro01,1973,MIN,AL
robinbr01,1973,BAL,AL
campabe01,1973,OAK,AL
murcebo01,1973,NYA,AL
otisam01,1973,KCA,AL
jacksre01,1973,OAK,AL
allendi01,1973,CHA,AL
bandosa01,1973,OAK,AL
bellbu01,1973,CLE,AL
blairpa01,1973,BAL,AL
blylebe01,1973,MIN,AL
brinked01,1973,DET,AL
colboji01,1973,MIL,AL
fingero01,1973,OAK,AL
freehbi01,1973,DET,AL
holtzke01,1973,OAK,AL
hortowi01,1973,DET,AL
kellypa01,1973,CHA,AL
leebi03,1973,BOS,AL
lylesp01,1973,NYA,AL
mayda01,1973,MIL,AL
munsoth01,1973,NYA,AL
nelsoda01,1973,TEX,AL
rojasco01,1973,KCA,AL
ryanno01,1973,CAL,AL
singebi01,1973,CAL,AL
spencji01,1973,TEX,AL
yastrca01,1973,BOS,AL
wiseri01,1973,SLN,NL
benchjo01,1973,CIN,NL
aaronha01,1973,ATL,NL
morgajo02,1973,CIN,NL
santoro01,1973,CHN,NL
speiech01,1973,SFN,NL
rosepe01,1973,CIN,NL
cedence01,1973,HOU,NL
willibi01,1973,CHN,NL
billija01,1973,CIN,NL
bondsbo01,1973,SFN,NL
breweji01,1973,LAN,NL
colbena01,1973,SDN,NL
conceda01,1973,CIN,NL
daviswi02,1973,LAN,NL
evansda01,1973,ATL,NL
fairlro01,1973,MON,NL
giustda01,1973,PIT,NL
johnsda02,1973,ATL,NL
mayswi01,1973,NYN,NL
motama01,1973,LAN,NL
osteecl01,1973,LAN,NL
russebi01,1973,LAN,NL
seaveto01,1973,NYN,NL
simmote01,1973,SLN,NL
stargwi01,1973,PIT,NL
suttodo01,1973,LAN,NL
torrejo01,1973,SLN,NL
twitcwa01,1973,PHI,NL
watsobo01,1973,HOU,NL
perryga01,1974,CLE,AL
munsoth01,1974,NYA,AL
allendi01,1974,CHA,AL
carewro01,1974,MIN,AL
robinbr01,1974,BAL,AL
campabe01,1974,OAK,AL
burroje01,1974,TEX,AL
murcebo01,1974,NYA,AL
jacksre01,1974,OAK,AL
bandosa01,1974,OAK,AL
busbyst01,1974,KCA,AL
chalkda01,1974,CAL,AL
cuellmi01,1974,BAL,AL
